Machine_ID,Temperature,Run_Time,Downtime_Flag
Machine_7,91.00337510278247,72.58916490114416,0
Machine_1,52.07894799232969,112.00496141441441,0
Machine_1,74.90649717740212,183.0510367968903,0
Machine_20,84.46552060513451,170.84532126842655,1
Machine_13,62.61559635348436,34.22494806767729,0
Machine_9,65.38854526465745,27.675771200770185,0
Machine_3,80.6818951494692,121.96079436376674,0
Machine_7,94.89676467218685,111.10241476716871,0
Machine_6,90.49622101514497,60.611751871704534,0
Machine_8,79.15651095497918,180.8960860652287,0
Machine_9,86.51108588786246,186.19961779769517,1
Machine_5,68.24112351038994,86.49617328463091,0
Machine_1,82.0482764049379,179.15748585156885,1
Machine_19,73.30907955637785,82.9502899099648,0
Machine_10,59.49680682287804,149.99519804764302,0
Machine_12,85.08691369386287,100.42902133406758,0
Machine_15,77.82323186744111,33.29079973636477,0
Machine_9,67.93107909767957,186.3074982350341,0
Machine_20,95.56695950393154,96.27835274173195,0
Machine_17,51.046705891336664,149.55253766125668,0
Machine_17,65.7886575624748,79.76302474194551,0
Machine_20,52.84406988888233,13.587366929484585,0
Machine_12,88.32636581108136,29.100768151448822,0
Machine_7,85.10537270568963,104.28170110308564,0
Machine_2,66.56761093681585,141.09322785400886,0
Machine_3,83.78314511035364,73.59971205006303,0
Machine_17,69.79686130979749,142.14280724375357,0
Machine_5,87.81268957112172,142.74076199207164,0
Machine_17,72.7091831368353,143.74782239228787,0
Machine_17,70.61398639158328,103.5791522638966,0
Machine_17,96.73649577441505,183.82836852308574,1
Machine_2,62.543954994535014,102.94733841631697,0
Machine_2,56.02236699982827,95.55038676436125,0
Machine_5,79.2271556629729,47.882355612019126,0
Machine_1,98.46609061420895,68.45446659770394,0
Machine_1,68.89196068635934,18.043553578477635,0
Machine_19,53.10183818143908,130.37170578707236,0
Machine_2,66.96526336547836,57.22179134614765,0
Machine_12,75.29658271597792,67.78949835223837,0
Machine_6,58.09615033161069,156.45475911622103,0
Machine_4,82.9051109028246,72.17202480067624,0
Machine_11,99.88746945051003,56.01721948249701,0
Machine_17,72.58697379907218,42.12097233540409,0
Machine_6,67.73642783651063,157.22309641457161,0
Machine_5,70.03520834172333,34.64418901810511,0
Machine_20,55.75730891976006,96.21321444756717,0
Machine_2,94.16368007131119,106.31672205466694,0
Machine_6,70.7412827760676,140.60408341028577,0
Machine_11,69.36372057124207,130.32386164326914,0
Machine_16,82.98451364652371,164.03692785958322,1
Machine_16,72.10167104655618,18.50277244598525,0
Machine_1,82.41167344039229,66.32373770808547,0
Machine_9,53.07231450653938,63.22548256732215,0
Machine_6,90.68616718611136,37.74321206250056,0
Machine_16,97.02519764397013,64.9438682327242,0
Machine_3,82.4382693079693,68.85540968715165,0
Machine_20,97.72829644294055,109.15804776622088,0
Machine_4,57.571615718498165,136.10385099598864,0
Machine_19,73.87080947401768,82.40909758624467,0
Machine_3,80.09033669727236,146.69934394954242,0
Machine_19,79.08683237105933,73.87141433012019,0
Machine_20,70.07308895445216,65.15389868980446,0
Machine_7,66.90422046831307,112.82573061283462,0
Machine_20,56.34120112752094,14.506108458100215,0
Machine_9,69.58712252811391,25.15993349046007,0
Machine_1,58.13304075527426,89.41421328144014,0
Machine_8,86.71828382461092,189.15341516443374,1
Machine_7,60.4415467747295,147.0872381702505,0
Machine_18,52.928265264226695,26.744048205105972,0
Machine_8,77.61830689086172,170.800422428366,0
Machine_1,79.76148663597007,149.13714641555438,0
Machine_11,93.59565306402527,126.0798398835041,0
Machine_18,78.8490806208841,165.8556625157437,0
Machine_10,67.2740426861723,86.78087107116185,0
Machine_3,90.15059407631603,52.08519966223202,0
Machine_7,77.01394465937105,107.28444393066427,0
Machine_16,53.96401423155959,114.27993356276002,0
Machine_16,78.29252801566233,112.28201068188329,0
Machine_20,95.40092727108312,117.36402038122,0
Machine_17,69.81563127491103,190.25393446544436,0
Machine_2,64.81629009499001,181.42666838828396,0
Machine_1,57.173472850901,176.3862369461985,0
Machine_16,57.572276096767865,162.26919407263915,0
Machine_12,71.63857421709095,189.25134038040423,0
Machine_5,79.78399120807647,28.713981919086617,0
Machine_5,54.03077025848009,60.3734196746905,0
Machine_9,96.97842945125828,104.06062967437113,0
Machine_9,87.75668087225979,170.841553693447,1
Machine_3,79.33119591418313,105.98148518931917,0
Machine_19,91.42193354694953,152.12660047490186,1
Machine_16,54.00933784060567,36.402381997294086,0
Machine_16,73.84194388665622,57.958624465546436,0
Machine_3,81.50465634308317,149.03745805715775,0
Machine_20,91.43264530591446,41.29946168866757,0
Machine_1,89.17347800246338,76.75762758443608,0
Machine_20,63.85346248566998,60.32458898457857,0
Machine_11,97.0440084779602,76.47372190227091,0
Machine_17,56.21729207154352,144.58156932481435,0
Machine_8,93.75668093105762,79.8909644171322,0
Machine_4,98.54701248023093,115.50003129550863,0
Machine_6,58.85767616113128,28.987056640337833,0
Machine_8,86.10330321018927,162.95336171457927,1
Machine_20,52.01427593889992,80.27883887314373,0
Machine_3,70.27114125695775,133.22149021633507,0
Machine_16,75.8141649598837,147.8240243157482,0
Machine_3,79.0322612954817,49.83557520122307,0
Machine_18,96.79686241242797,178.0882471411365,1
Machine_14,83.61253436470973,127.08260780532106,0
Machine_18,74.06389756096185,91.45777693278148,0
Machine_2,90.48375181329448,44.64368487986171,0
Machine_3,97.52664104772045,189.03717820122927,1
Machine_16,51.10330743411454,153.46295878500877,0
Machine_9,99.12606361280194,49.52466691931728,0
Machine_4,54.306606953184016,74.16504719760266,0
Machine_1,90.71933896343808,163.83810903673393,1
Machine_4,64.01673762757062,142.1787560109144,0
Machine_1,56.608982887693585,155.49901561598762,0
Machine_14,71.99278198569175,93.82820942045716,0
Machine_16,82.19782897238068,146.1304899020117,0
Machine_20,69.04759225117375,83.4338073441436,0
Machine_8,52.72827041413495,50.13995421825732,0
Machine_7,79.97305698293583,130.2086366198584,0
Machine_3,95.12016380553374,195.4426458637709,1
Machine_17,69.16076829736258,69.01418456511263,0
Machine_1,60.81663888154135,97.58422252038253,0
Machine_16,72.12886729664078,138.0602605032722,0
Machine_12,52.41813555243904,112.88619360327269,0
Machine_19,91.02437922401374,170.25128118471935,1
Machine_14,91.31704054750934,154.73111422920803,1
Machine_6,79.40002317148142,21.07646873384784,0
Machine_6,67.65514444691948,199.70003444551708,0
Machine_13,89.98916822228917,152.95646620669876,1
Machine_19,77.73435123941836,174.1416300958815,0
Machine_8,91.29661542750081,133.7275652981158,0
Machine_2,81.57293962915102,172.69417432888483,1
Machine_1,89.22027366063986,31.35276523645479,0
Machine_15,79.928149660888,76.07018875626996,0
Machine_1,70.70705341078332,176.51997928485363,0
Machine_5,97.89729299630687,48.31449014070952,0
Machine_16,77.05569124394223,24.865998730204318,0
Machine_19,80.25447592702692,159.7425985895916,1
Machine_4,61.024381970737466,168.74236957222627,0
Machine_3,81.28253947136382,40.903921456081115,0
Machine_17,78.5803824741472,172.32573672871592,0
Machine_17,59.241919897351245,140.48588116346224,0
Machine_12,52.979354867657186,108.81570981115094,0
Machine_14,80.21796598573856,167.74753662846314,1
Machine_6,88.18461346751603,89.6573573706035,0
Machine_3,76.17006854610041,46.85885168244547,0
Machine_9,61.338631265982286,64.1220085560166,0
Machine_5,83.32609883465175,105.98116347572982,0
Machine_17,54.00528633048011,110.95285060790339,0
Machine_14,72.09168524009773,163.0603570238344,0
Machine_3,58.16833791992101,160.35701749394354,0
Machine_1,59.22295255299417,120.45964586886923,0
Machine_20,60.11469745791018,158.3492418394405,0
Machine_1,69.3353528521989,46.43695707579749,0
Machine_3,52.55751028101988,19.512260147725925,0
Machine_18,69.8896720464549,175.99042630059301,0
Machine_10,75.58537235573505,24.355353814926218,0
Machine_3,74.16471424831626,56.870801651359486,0
Machine_8,69.13920502015202,142.11060042863306,0
Machine_14,91.95733040353763,87.79510814918874,0
Machine_18,57.26633462102521,176.49965428394668,0
Machine_15,75.2848371890687,66.61616098583121,0
Machine_2,53.10207084782772,12.255555867178266,0
Machine_10,53.55778394389549,67.12457170654139,0
Machine_2,78.69329248385482,119.83425934511801,0
Machine_17,78.30092124439105,81.42829132662574,0
Machine_8,93.90167564222284,111.62582359416349,0
Machine_1,77.89368378300367,176.55364257865355,0
Machine_9,97.98955102024252,183.37216030377002,1
Machine_11,52.43474241999649,60.5350722842813,0
Machine_16,54.90038423903705,97.80668992128113,0
Machine_7,52.20329307851907,114.33736289587573,0
Machine_10,59.263842516677,190.33136680876694,0
Machine_3,77.0635055470839,199.7372906412331,0
Machine_18,82.27860907137139,54.727377279890064,0
Machine_13,52.27925789743344,148.12617555570492,0
Machine_7,97.29854449227997,81.82590182430708,0
Machine_4,92.10826883251906,11.540557408380513,0
Machine_13,64.83062410785466,11.757979262821447,0
Machine_20,53.8593765113234,97.50754143682859,0
Machine_1,58.49435366095287,102.78363347082357,0
Machine_8,56.34722068774863,14.288242348954103,0
Machine_14,56.16418896494734,140.51620918711748,0
Machine_16,75.9280844332867,65.8606438330411,0
Machine_14,62.29237212467002,116.37968929183039,0
Machine_12,67.90698582645723,67.17462390142957,0
Machine_19,99.47526666921613,41.75551982516836,0
Machine_15,84.21571244626725,87.3630103337863,0
Machine_2,97.44903335235007,54.13193931019514,0
Machine_2,57.12782775165578,111.61218561464193,0
Machine_19,69.10697374162847,47.77742075443119,0
Machine_17,77.73659016411771,106.59713556247914,0
Machine_20,53.8379030944369,39.90191782508484,0
Machine_10,50.209372181397896,137.48519480229913,0
Machine_6,83.52171668984587,153.24816004387057,1
Machine_15,82.09097584007176,30.974904507487416,0
Machine_11,70.53944049998059,98.88245828709445,0
Machine_5,74.48220380160163,23.46562312442598,0
Machine_1,70.77215002960448,123.65466465298046,0
Machine_8,51.200252242244446,60.23681660663262,0
Machine_12,66.76858031087312,110.24864679935449,0
Machine_12,58.85411276986449,108.31759178301533,0
Machine_5,54.921209455068436,185.6273257768221,0
Machine_7,97.83602169446749,114.32581228805735,0
Machine_4,79.96798625210829,120.76971114647998,0
Machine_6,86.43281421183013,86.31409389523225,0
Machine_13,65.76818716330587,190.3251246047352,0
Machine_20,69.65735647470076,157.66532279352583,0
Machine_15,61.84619969483617,64.2270051575399,0
Machine_3,54.84828354827124,170.3998212974841,0
Machine_8,58.95158187207919,92.1553084351671,0
Machine_20,89.8757022648243,167.44675727138284,1
Machine_16,83.87729025918878,166.3487329757654,1
Machine_13,77.34644379927384,45.88533548494233,0
Machine_18,73.7544936433384,143.21681496287962,0
Machine_10,96.12171418280622,65.22216416824091,0
Machine_19,53.63674738893342,66.52360729860696,0
Machine_17,64.0300406618958,66.30613460731034,0
Machine_19,67.4968926785357,147.85796703639016,0
Machine_5,89.12129061063939,53.666947940581856,0
Machine_9,99.62573100809857,10.172108696757142,0
Machine_12,62.03352573785765,145.8950021617003,0
Machine_1,93.71536670685403,42.5251013286738,0
Machine_1,91.53113802158956,29.851655108488583,0
Machine_15,61.23286988208833,55.12806291287143,0
Machine_2,69.96662900996112,82.18109924131376,0
Machine_16,70.48364346462596,100.42220221990814,0
Machine_8,98.91103342632792,18.468307735399854,0
Machine_13,59.044595068944915,194.4089331991985,0
Machine_1,89.9578985552391,146.05198014971603,0
Machine_16,66.7096357086555,71.40687241162387,0
Machine_7,86.54351728880802,70.5524788842255,0
Machine_5,71.00055021478315,95.22308438000728,0
Machine_3,78.917988155827,128.98651632497626,0
Machine_12,91.63058866630655,37.810882651903874,0
Machine_16,90.20827824919421,45.89666461534094,0
Machine_19,93.321159176985,173.29257073837468,1
Machine_5,52.980866267232955,58.688435538923784,0
Machine_14,84.60252765198724,82.23704961528372,0
Machine_5,56.999368836088145,175.54165168052225,0
Machine_15,70.79092840092055,135.9980875859663,0
Machine_17,77.42942075273442,74.92525707492078,0
Machine_14,70.13697423734153,139.90291368767794,0
Machine_20,75.98058379015038,13.739810922468605,0
Machine_5,99.82631543993097,149.77210540215938,0
Machine_12,56.760865685642734,102.5330476980855,0
Machine_16,83.77280226682129,164.50460798404765,1
Machine_16,69.80004831928076,191.38115388122898,0
Machine_7,56.65048994536644,185.89982440396798,0
Machine_4,57.936838168715475,182.76035825651473,0
Machine_1,97.46365531228085,107.31229162743855,0
Machine_5,93.9800748355881,78.42700168639823,0
Machine_10,95.3520980207511,98.35671169882782,0
Machine_5,99.57663879136933,141.08024062953854,0
Machine_4,60.415769500425895,177.95957760552548,0
Machine_2,67.7719668682031,49.32739757002272,0
Machine_20,83.46095149624333,184.45670010772358,1
Machine_10,74.19012699303237,164.88424407427894,0
Machine_19,70.91947666891667,195.98264288386457,0
Machine_1,67.89056246677966,177.24783692352057,0
Machine_5,79.68903159717262,63.18809264146226,0
Machine_13,78.77967143200411,30.131623155369063,0
Machine_4,58.07289170321201,31.325803678401837,0
Machine_16,73.58699187592195,65.33243052987245,0
Machine_16,77.67358881049249,126.69490755706245,0
Machine_2,78.51434693656952,162.82086195846279,0
Machine_17,60.50535964561759,180.8575583264973,0
Machine_20,87.11356961261434,128.51314303015423,0
Machine_12,51.259954741053484,11.06994942213021,0
Machine_18,67.74159277715813,45.400187538521365,0
Machine_3,89.01063242678168,28.94797873213991,0
Machine_1,78.19464605277011,79.0316503581119,0
Machine_1,63.05812162554301,105.25668879041173,0
Machine_19,84.74765596715238,18.24546392992656,0
Machine_11,78.36954720780366,76.21081540117451,0
Machine_5,89.81218047281936,44.04413817881129,0
Machine_12,86.75125930949116,132.94333158918604,0
Machine_3,80.50539610181173,98.2117501716246,0
Machine_1,74.40888376554071,104.11035291744267,0
Machine_1,56.65910628337617,91.26143972635761,0
Machine_8,63.06665089426919,191.64374499244772,0
Machine_10,70.95497364585427,50.79967377309701,0
Machine_11,79.96496435031943,108.16620937033612,0
Machine_12,75.68539276076524,149.84329998941382,0
Machine_13,64.40922629797647,115.8004384955669,0
Machine_12,50.32321788948553,186.5139682861922,0
Machine_14,74.8119610950407,81.813987571844,0
Machine_2,64.28129942811215,98.09840309690382,0
Machine_19,86.73041503552676,26.8192398907984,0
Machine_18,51.19731326352417,125.70983109986642,0
Machine_3,79.24139056528955,64.76027400514015,0
Machine_17,97.07371187530327,40.458717507958085,0
Machine_8,58.72046335557498,113.46094565185653,0
Machine_10,73.58247453752978,111.13895004218301,0
Machine_2,54.57109959085691,24.415611832569034,0
Machine_19,81.28409561306763,142.66093616394983,0
Machine_9,77.52658402981127,128.51671622366206,0
Machine_7,70.36827621064162,45.91328372183447,0
Machine_4,76.06885107368706,99.19262380926833,0
Machine_18,94.8287329234505,146.8613541309264,0
Machine_13,59.814715115553355,110.59279070284254,0
Machine_11,51.12822558526736,85.14292447487834,0
Machine_4,93.08324423495505,71.2443070353793,0
Machine_4,78.85585411939533,125.97483466237018,0
Machine_10,94.53292277309211,188.4306526789457,1
Machine_5,79.84726117065863,137.63151969072186,0
Machine_9,90.50805449798511,24.201721690899944,0
Machine_3,71.4836681677574,97.53014496160542,0
Machine_17,87.49299656441343,179.25658498701924,1
Machine_3,95.6520733444928,27.947860902206507,0
Machine_16,78.60614818611032,197.88638530613323,0
Machine_4,59.03925752811898,190.32318479263006,0
Machine_18,63.43988075150991,24.872151338676414,0
Machine_17,59.93222884487029,187.34853088541544,0
Machine_7,62.342851379786644,78.99519214929782,0
Machine_5,65.32077246755182,170.4947417444139,0
Machine_12,77.75668933765942,89.49283416552159,0
Machine_17,79.39958147319163,93.76247141347801,0
Machine_13,71.32498736209305,130.5061872857331,0
Machine_3,80.77103899104176,157.15070966243684,1
Machine_9,54.078746280568296,16.419938680167242,0
Machine_17,54.389411852908,122.6996391501555,0
Machine_17,58.59147301788292,45.479268878500484,0
Machine_20,75.90387490201724,75.73040839400856,0
Machine_16,60.69973393491568,76.11404656949114,0
Machine_13,64.16422017462887,99.12146464201919,0
Machine_19,70.0156418086497,73.48591825647294,0
Machine_17,90.59330620051898,30.398612505626875,0
Machine_4,50.693106795643004,37.66946031983578,0
Machine_12,82.46894101183112,16.35321725660856,0
Machine_9,83.44382655203427,99.34732621246332,0
Machine_19,89.93278901783182,191.34506202206782,1
Machine_12,96.63764695301566,31.978292493142146,0
Machine_9,51.006892447464494,189.79025367058557,0
Machine_7,57.68918527566081,149.33868779909778,0
Machine_14,94.30856470279966,131.12477255749099,0
Machine_20,72.92592810935076,132.60277351147695,0
Machine_19,78.22953194667318,167.0782531952936,0
Machine_15,83.15136018615738,30.314774232166062,0
Machine_16,83.95333022478187,105.90332147745293,0
Machine_5,96.58702016582541,142.44731626954413,0
Machine_3,99.84747087058349,121.4958845639771,0
Machine_12,86.00787304654702,168.22802349442597,1
Machine_20,64.36106046025753,23.731624712156783,0
Machine_4,93.98762011471717,141.23319750484154,0
Machine_16,52.46104572703808,111.46526877309637,0
Machine_7,61.55404264372481,82.04056415618925,0
Machine_13,94.86928587318575,74.65224662446586,0
Machine_10,62.80957572196775,127.95820022709664,0
Machine_7,61.03255298108742,179.28912118241033,0
Machine_14,56.906264657012365,104.2734259592119,0
Machine_5,92.95558788234582,166.69740117461484,1
Machine_3,75.00291295955434,86.40971255035383,0
Machine_11,83.74466015270774,29.454947930703543,0
Machine_11,61.953319203751484,21.686089927141325,0
Machine_18,87.90202105056082,19.75353055149874,0
Machine_15,88.00027724810492,82.2285269719573,0
Machine_12,65.629901245415,74.07517265880999,0
Machine_9,70.53413165051414,146.4080344882882,0
Machine_10,60.484513871510046,151.1360853011245,0
Machine_12,98.82805116614522,19.66225407841057,0
Machine_17,82.28012885292058,52.01341994891284,0
Machine_6,96.72719403577577,62.10975153019094,0
Machine_7,65.16927718145666,114.0462769871338,0
Machine_14,89.09454564984449,37.45789254232055,0
Machine_13,88.2929321942371,35.44883168600007,0
Machine_8,84.58278259332707,189.31988894951203,1
Machine_10,98.28194876334001,162.7985523865784,1
Machine_9,69.67776680531577,44.32443139732236,0
Machine_18,56.53586617948787,87.24788350204328,0
Machine_2,83.58544296220305,77.56817985893746,0
Machine_5,86.46549002386031,160.29077407242738,1
Machine_5,78.75302867294073,106.9404541308432,0
Machine_6,60.34089465666982,34.29145002875873,0
Machine_19,75.22279708346777,150.40849199968633,0
Machine_8,65.60948682845647,85.4087158627346,0
Machine_16,71.37332640833445,59.95560705010794,0
Machine_13,82.26092879223319,81.34473818393683,0
Machine_1,87.26073713454173,104.5737470853103,0
Machine_20,61.611234545067155,75.1919481192318,0
Machine_17,70.26626803234767,55.96209679243399,0
Machine_7,63.45807854958146,85.71538547275627,0
Machine_13,59.93158069309345,13.642853042480667,0
Machine_4,89.16936099979192,156.77459075829964,1
Machine_4,95.46263472184961,42.4795297778413,0
Machine_6,68.51160928422884,18.341876589821076,0
Machine_19,87.56394621868834,134.20275165196506,0
Machine_12,94.84976446822056,157.04786447649772,1
Machine_7,92.30621052651158,164.6275350026402,1
Machine_10,59.140669426961296,103.76674470551399,0
Machine_19,97.81459407566807,49.01995509109721,0
Machine_7,68.83382202147313,150.0732586774671,0
Machine_3,66.96203305869182,142.94548465932405,0
Machine_13,53.121566363889016,56.791439479602914,0
Machine_13,74.30868270524415,181.64747361393066,0
Machine_18,55.45068078204643,29.83057703573751,0
Machine_20,62.4269910463713,196.7107655223519,0
Machine_8,65.84713108836407,173.44708408571827,0
Machine_9,90.4413161745842,140.70074264102428,0
Machine_7,93.77443251979483,188.36247877316825,1
Machine_1,65.12331587307348,147.23912198150447,0
Machine_3,92.93490606222869,46.186829435708724,0
Machine_13,92.86154686848955,94.00966624143423,0
Machine_17,88.23254751924367,23.585574623010718,0
Machine_1,57.334755700759075,84.03491023474193,0
Machine_6,84.51614234503646,150.90457375006966,1
Machine_6,97.25120322902845,83.4242366768553,0
Machine_12,84.12702393835785,72.75589333894548,0
Machine_13,66.58084245539169,123.11758727695926,0
Machine_13,75.02896587154157,175.71886050979006,0
Machine_15,82.28625216755268,19.04080658376136,0
Machine_16,75.52852043642518,83.23938259294972,0
Machine_11,55.99764708654849,40.065740944899915,0
Machine_5,65.60320223260103,142.11730763905524,0
Machine_4,90.11980152768163,30.087666481915626,0
Machine_3,93.07090230477587,136.31347413024645,0
Machine_19,56.86500163577851,64.37436545160239,0
Machine_20,97.61933761993623,47.794194610072694,0
Machine_18,66.44113089243046,187.90698598674723,0
Machine_15,83.11568693653601,13.519669581731614,0
Machine_9,87.59125729783406,93.1776816590181,0
Machine_17,90.59731173189417,14.109128567740818,0
Machine_14,97.2874851112965,101.88267913982251,0
Machine_15,65.64597740144113,105.19900178093945,0
Machine_1,92.92532272757772,71.11586956500193,0
Machine_3,56.584345171810355,35.1107377297545,0
Machine_16,85.25204531767963,81.5136321695503,0
Machine_11,87.09888647569929,137.72995858718753,0
Machine_12,83.88616206006603,158.65520364244725,1
Machine_10,62.61573680675765,110.84261445374705,0
Machine_16,93.65215735076018,122.06853494355356,0
Machine_8,58.44292316851975,48.11711051368401,0
Machine_6,52.681739576041544,64.59276331325339,0
Machine_12,85.87324953059561,40.7601659099481,0
Machine_8,73.77378576163669,57.36611650087615,0
Machine_4,92.4549009979338,52.728488242851036,0
Machine_8,69.16985705291295,108.69526941433514,0
